Advertiser_ID,Advertiser_Name,Election_Cycle,Week_Start_Date,Spend_USD
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-05-27,200
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-03,600
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-10,1000
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-17,1000
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-24,900
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-01,700
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-08,0
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-15,100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-22,1100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-29,1300
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-08-05,1100
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-03,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-10,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-17,0
AR102122639987834880,MCCONNELL SENATE COMMITTEE,US-Federal-2018,2018-07-15,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-05-27,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-06-03,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-07-29,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-08-05,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-05-27,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-03,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-10,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-17,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-24,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-01,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-08,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-15,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-22,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-29,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-08-05,100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-05-27,200
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-03,600
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-10,900
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-17,1100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-24,500
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-01,400
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-08,1000
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-15,2700
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-22,1200
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-29,2100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-08-05,5100
AR110003939335733248,"45COMMITTEE, INC.",US-Federal-2018,2018-07-15,0
AR110003939335733248,"45COMMITTEE, INC.",US-Federal-2018,2018-07-22,0
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-06-10,0
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-15,100
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-22,200
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-29,500
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-08-05,700
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-22,200
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-29,1900
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-06-17,300
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-06-24,400
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-01,200
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-08,300
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-15,500
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-05-27,1000
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-03,3300
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-10,100
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-17,100
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-24,400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-01,500
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-08,800
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-15,600
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-22,400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-29,600
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-08-05,400
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-05-27,100
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-03,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-10,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-17,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-24,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-01,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-08,600
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-15,700
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-22,700
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-29,600
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-08-05,7300
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-03,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-24,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-15,2900
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-22,400
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-29,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-08-05,200
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-05-27,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-03,300
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-10,500
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-17,200
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-24,0
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-08,300
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-15,800
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-22,400
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-29,800
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-08-05,300
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-05-27,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-03,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-10,200
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-17,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-24,500
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-07-01,1400
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-07-08,500
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-08-05,200
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-05-27,2600
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-03,5700
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-10,6900
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-17,7300
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-24,4100
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-01,5200
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-08,2200
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-22,4800
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-29,5800
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-08-05,6200
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-17,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-22,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-29,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-08-05,100
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-05-27,1700
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-03,8200
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-10,12800
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-17,12000
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-24,11300
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-01,9800
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-08,5900
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-15,7500
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-22,6300
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-29,6200
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-08-05,12200
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-05-27,0
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-03,100
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-10,200
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-17,400
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-24,300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-01,300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-08,700
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-15,1500
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-22,1100
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-29,1900
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-08-05,2300
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-10,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-22,200
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-29,1000
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-08-05,300
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-05-27,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-03,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-10,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-17,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-24,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-01,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-08,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-15,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-22,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-29,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-08-05,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-05-27,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-03,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-10,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-24,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-08,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-15,1100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-22,3400
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-29,4000
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-08-05,1900
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-15,2500
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-22,2900
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-29,2200
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-08-05,2800
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-05-27,100
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-03,200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-10,400
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-17,1200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-24,1500
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-01,700
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-08,200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-15,1300
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-22,2000
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-29,900
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-08-05,800
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-06-03,100
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-06-10,300
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-06-17,200
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-06-24,100
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR147589644819628032,JOE CUNNINGHAM FOR CONGRESS,US-Federal-2018,2018-07-15,0
AR148284536168382464,KIRKPATRICK FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR148284536168382464,KIRKPATRICK FOR CONGRESS,US-Federal-2018,2018-07-22,300
AR148284536168382464,KIRKPATRICK FOR CONGRESS,US-Federal-2018,2018-07-29,400
AR148284536168382464,KIRKPATRICK FOR CONGRESS,US-Federal-2018,2018-08-05,400
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-06-10,1600
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-06-17,2600
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-06-24,2200
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-07-01,3900
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-07-08,1600
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-07-15,400
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-07-29,2800
AR150782626586689536,TINA SMITH FOR MINNESOTA,US-Federal-2018,2018-08-05,200
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-07-15,300
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-07-22,1800
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-07-29,1700
AR15428347160952832,KEN HARBAUGH FOR CONGRESS,US-Federal-2018,2018-08-05,800
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-05-27,2200
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-06-03,5100
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-06-10,4800
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-06-17,7800
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-07-22,100
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-07-29,5500
AR156165835516280832,MCCASKILL FOR MISSOURI,US-Federal-2018,2018-08-05,16700
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-06-24,200
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-07-01,200
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-07-08,200
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-07-15,300
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-07-22,600
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-07-29,700
AR156623232353435648,ILLINOIS REPUBLICAN PARTY,US-Federal-2018,2018-08-05,600
AR157291735423123456,NRCC,US-Federal-2018,2018-05-27,4200
AR157291735423123456,NRCC,US-Federal-2018,2018-06-03,5700
AR157291735423123456,NRCC,US-Federal-2018,2018-06-10,4200
AR157291735423123456,NRCC,US-Federal-2018,2018-06-17,16300
AR157291735423123456,NRCC,US-Federal-2018,2018-06-24,25400
AR157291735423123456,NRCC,US-Federal-2018,2018-07-01,35600
AR157291735423123456,NRCC,US-Federal-2018,2018-07-08,18100
AR157291735423123456,NRCC,US-Federal-2018,2018-07-15,24000
AR157291735423123456,NRCC,US-Federal-2018,2018-07-22,25100
AR157291735423123456,NRCC,US-Federal-2018,2018-07-29,28000
AR157291735423123456,NRCC,US-Federal-2018,2018-08-05,16700
AR158417635329966080,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-15,800
AR158417635329966080,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-22,20000
AR158417635329966080,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-29,13800
AR158417635329966080,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-08-05,4100
AR16026481486462976,Galeotos for Governor Inc.,US-Federal-2018,2018-07-08,100
AR16026481486462976,Galeotos for Governor Inc.,US-Federal-2018,2018-07-15,100
AR16026481486462976,Galeotos for Governor Inc.,US-Federal-2018,2018-07-22,100
AR16026481486462976,Galeotos for Governor Inc.,US-Federal-2018,2018-07-29,200
AR16026481486462976,Galeotos for Governor Inc.,US-Federal-2018,2018-08-05,200
AR160915725748273152,DOUG MAYS FOR CONGRESS,US-Federal-2018,2018-06-17,0
AR160915725748273152,DOUG MAYS FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR160915725748273152,DOUG MAYS FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR161795335050493952,POLIS FOR COLORADO,US-Federal-2018,2018-05-27,500
AR161795335050493952,POLIS FOR COLORADO,US-Federal-2018,2018-06-03,1200
AR161795335050493952,POLIS FOR COLORADO,US-Federal-2018,2018-06-10,1700
AR161795335050493952,POLIS FOR COLORADO,US-Federal-2018,2018-06-17,1600
AR161795335050493952,POLIS FOR COLORADO,US-Federal-2018,2018-06-24,1400
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-07-01,9400
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-07-08,19500
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-07-15,29600
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-07-22,40500
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-07-29,57100
AR167424834584707072,AMERICAN ACTION NETWORK INC,US-Federal-2018,2018-08-05,46500
AR173485342677008384,Mari Manoogian Friends Of,US-Federal-2018,2018-07-15,0
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-06-24,7300
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-07-01,15300
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-07-08,12100
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-07-15,2400
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-07-22,3600
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-07-29,8900
AR175306133932605440,RESTORATION PAC,US-Federal-2018,2018-08-05,18400
AR176432033839448064,NARAL PRO-CHOICE AMERICA,US-Federal-2018,2018-07-01,400
AR176432033839448064,NARAL PRO-CHOICE AMERICA,US-Federal-2018,2018-07-08,300
AR176432033839448064,NARAL PRO-CHOICE AMERICA,US-Federal-2018,2018-07-15,1300
AR182061533373661184,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-15,300
AR182061533373661184,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-22,26100
AR182061533373661184,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-07-29,13800
AR182061533373661184,PATIENTS FOR AFFORDABLE DRUGS ACTION,US-Federal-2018,2018-08-05,7800
AR1838383441641472,TOM MALINOWSKI FOR CONGRESS,US-Federal-2018,2018-08-05,0
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-05-27,0
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-06-03,100
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-06-10,100
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-06-17,200
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-06-24,200
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-07-01,100
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-07-08,100
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-07-15,300
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-07-22,200
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-07-29,200
AR184313333187346432,Hurd for Congress ,US-Federal-2018,2018-08-05,100
AR186565133001031680,"WITH HONOR FUND, INC.",US-Federal-2018,2018-05-27,14700
AR186565133001031680,"WITH HONOR FUND, INC.",US-Federal-2018,2018-06-03,20300
AR186565133001031680,"WITH HONOR FUND, INC.",US-Federal-2018,2018-06-10,9800
AR186565133001031680,"WITH HONOR FUND, INC.",US-Federal-2018,2018-07-29,600
AR186565133001031680,"WITH HONOR FUND, INC.",US-Federal-2018,2018-08-05,23700
AR18841231253569536,OHIO DEMOCRATIC PARTY,US-Federal-2018,2018-07-29,1000
AR18841231253569536,OHIO DEMOCRATIC PARTY,US-Federal-2018,2018-08-05,2500
AR191068732628402176,HUIZENGA FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR191068732628402176,HUIZENGA FOR CONGRESS,US-Federal-2018,2018-07-15,300
AR191068732628402176,HUIZENGA FOR CONGRESS,US-Federal-2018,2018-07-22,100
AR194446432348930048,NRSC,US-Federal-2018,2018-05-27,0
AR194446432348930048,NRSC,US-Federal-2018,2018-07-15,2000
AR194446432348930048,NRSC,US-Federal-2018,2018-07-22,7700
AR194446432348930048,NRSC,US-Federal-2018,2018-07-29,10700
AR194446432348930048,NRSC,US-Federal-2018,2018-08-05,98900
AR196874154023059456,DEFENDARIZONA,US-Federal-2018,2018-07-29,100
